BA000007.3_258	YP_002666586|FEATURES|tet34|tetracycline|tet34	65.8	152	52	0	1	152	1	152	1.13e-76	223
BA000007.3_258	Q8DF90|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	4.61e-76	222
BA000007.3_258	ZP_00990220|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	1.32e-75	221
BA000007.3_258	YP_002418004|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	1.88e-75	220
BA000007.3_258	ZP_01813310|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	2.66e-75	220
BA000007.3_261	gi:377849761:gb:EHU14730.1:|FEATURES|ompF|multidrug|ompF	62.3	358	125	4	1	351	1	355	8.95e-158	445
BA000007.3_261	gi:312286407:gb:EFR14320.1:|FEATURES|ompF|multidrug|ompF	62.3	358	125	4	1	351	1	355	1.27e-157	444
BA000007.3_261	CAA09666.1|FEATURES|Klebsiella_pneumoniae_OmpK37|beta-lactam|Klebsiella_pneumoniae_OmpK37	60.0	375	125	5	1	351	1	374	2.02e-156	442
BA000007.3_261	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	59.6	376	125	8	1	351	1	374	5.43e-154	436
BA000007.3_261	gi:545268215:ref:WP_021558857.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	2.91e-153	434
BA000007.3_261	gi:823296122:ref:WP_047051707.1:|FEATURES|ompF|multidrug|ompF	62.1	354	128	4	1	351	2	352	4.13e-153	433
BA000007.3_261	gi:485813635:ref:WP_001433259.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	1	361	1.14e-152	432
BA000007.3_261	CP000034.1.gene2328.p01|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	1.18e-152	432
BA000007.3_261	gi:446900661:ref:WP_000977917.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	1.18e-152	432
BA000007.3_261	gi:446900678:ref:WP_000977934.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	1.18e-152	432
BA000007.3_261	gi:446900664:ref:WP_000977920.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	1.18e-152	432
BA000007.3_261	gi:446900658:ref:WP_000977914.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	1.67e-152	432
BA000007.3_261	gi:446900646:ref:WP_000977902.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	1.67e-152	432
BA000007.3_261	gi:485797225:ref:WP_001418483.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	1	361	3.25e-152	431
BA000007.3_261	gi:545169464:ref:WP_021523905.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	3.37e-152	431
BA000007.3_261	gi:446900671:ref:WP_000977927.1:|FEATURES|ompF|multidrug|ompF	60.2	364	129	5	1	351	2	362	3.37e-152	431
BA000007.3_261	gi:491281669:ref:WP_005139740.1:|FEATURES|ompF|multidrug|ompF	59.9	364	130	5	1	351	1	361	4.62e-152	431
BA000007.3_261	gi:486211916:ref:WP_001555471.1:|FEATURES|ompF|multidrug|ompF	59.9	364	130	5	1	351	2	362	1.37e-151	429
BA000007.3_261	gi:545162699:ref:WP_021517521.1:|FEATURES|ompF|multidrug|ompF	59.9	364	130	5	1	351	2	362	1.94e-151	429
BA000007.3_261	gi:446900669:ref:WP_000977925.1:|FEATURES|ompF|multidrug|ompF	59.6	364	131	5	1	351	2	362	5.53e-151	428
BA000007.3_261	gi:545251748:ref:WP_021549194.1:|FEATURES|ompF|multidrug|ompF	59.9	364	130	5	1	351	2	362	5.53e-151	428
BA000007.3_261	gi:522181156:ref:WP_020689704.1:|FEATURES|ompF|multidrug|ompF	61.6	354	129	5	1	351	2	351	1.53e-150	426
BA000007.3_261	gi:15131544:emb:CAC48383.1:|FEATURES|ompF|multidrug|ompF	61.6	354	129	5	1	351	2	351	2.17e-150	426
BA000007.3_261	CP001918.1.gene2749.p01|FEATURES|ompF|multidrug|ompF	61.3	354	130	5	1	351	2	351	4.36e-150	425
BA000007.3_261	gi:515954236:ref:WP_017384819.1:|FEATURES|ompF|multidrug|ompF	60.7	354	133	4	1	351	2	352	8.57e-148	419
BA000007.3_378	AAS89471|FEATURES|catB|phenicol|catB	51.0	51	25	0	134	184	113	163	2.32e-11	59.3
BA000007.3_378	X82455.1.gene1.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	51.0	51	25	0	134	184	113	163	2.32e-11	59.3
BA000007.3_378	AY123251.gene2.p01|FEATURES|catB|phenicol|catB	51.0	51	25	0	134	184	113	163	2.32e-11	59.3
BA000007.3_378	ABD04054|FEATURES|catB|phenicol|catB	51.0	51	25	0	134	184	113	163	2.32e-11	59.3
BA000007.3_378	FJ460181.2.gene2.p01|FEATURES|catB|phenicol|catB	51.0	51	25	0	134	184	113	163	3.19e-11	58.9
BA000007.3_378	AF418284.1.gene3.p01|FEATURES|catB|phenicol|catB	51.0	51	25	0	134	184	113	163	4.39e-11	58.5
BA000007.3_499	NC_002695.1.914619.p01|FEATURES|acrB|multidrug|acrB	100	1049	0	0	1	1049	1	1049	0.0	1980
BA000007.3_499	ACI87546|FEATURES|acrB|multidrug|acrB	99.9	1049	1	0	1	1049	1	1049	0.0	1980
BA000007.3_499	gi:447055232:ref:WP_001132488.1:|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:447055200:ref:WP_001132456.1:|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:447055218:ref:WP_001132474.1:|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	YP_309460|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	YP_001879172|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:697351579:pdb:4U8V:A|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:697351584:pdb:4U8Y:A|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	YP_688009|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:545296874:ref:WP_021577089.1:|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:545230695:ref:WP_021530337.1:|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:697351589:pdb:4U95:A|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1976
BA000007.3_499	gi:126031026:pdb:2J8S:A|FEATURES|acrB|multidrug|acrB	99.8	1048	2	0	1	1048	1	1048	0.0	1976
BA000007.3_499	NP_752514|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1975
BA000007.3_499	gi:545258379:ref:WP_021553405.1:|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1975
BA000007.3_499	YP_002385941|FEATURES|acrB|multidrug|acrB	99.7	1049	3	0	1	1049	1	1049	0.0	1974
BA000007.3_499	ZP_03065057|FEATURES|acrB|multidrug|acrB	99.6	1049	4	0	1	1049	1	1049	0.0	1974
BA000007.3_499	gi:545169349:ref:WP_021523795.1:|FEATURES|acrB|multidrug|acrB	99.6	1049	4	0	1	1049	1	1049	0.0	1974
BA000007.3_499	NP_836133|FEATURES|acrB|multidrug|acrB	99.6	1049	4	0	1	1049	1	1049	0.0	1974
BA000007.3_499	gi:146387264:pdb:2HQG:A|FEATURES|acrB|multidrug|acrB	99.7	1048	3	0	1	1048	1	1048	0.0	1974
BA000007.3_499	gi:545257729:ref:WP_021553041.1:|FEATURES|acrB|multidrug|acrB	99.6	1049	4	0	1	1049	1	1049	0.0	1973
BA000007.3_499	YP_668451|FEATURES|acrB|multidrug|acrB	99.6	1049	4	0	1	1049	1	1049	0.0	1973
BA000007.3_499	gi:146387263:pdb:2HQF:A|FEATURES|acrB|multidrug|acrB	99.7	1048	3	0	1	1048	1	1048	0.0	1973
BA000007.3_499	gi:545162675:ref:WP_021517497.1:|FEATURES|acrB|multidrug|acrB	99.6	1049	4	0	1	1049	1	1049	0.0	1972
BA000007.3_500	YP_002269113|FEATURES|acrA|multidrug|acrA	100	397	0	0	1	397	13	409	1.03e-274	745
BA000007.3_500	YP_309461|FEATURES|acrA|multidrug|acrA	99.7	397	1	0	1	397	1	397	1.88e-274	744
BA000007.3_500	YP_001879173|FEATURES|acrA|multidrug|acrA	99.7	397	1	0	1	397	13	409	2.96e-274	744
BA000007.3_500	YP_002401592|FEATURES|acrA|multidrug|acrA	99.7	397	1	0	1	397	1	397	5.39e-274	743
BA000007.3_500	ACB17731|FEATURES|acrA|multidrug|acrA	99.7	397	1	0	1	397	13	409	5.96e-274	743
BA000007.3_500	YP_406903|FEATURES|mexE|multidrug|mexE	99.5	397	2	0	1	397	1	397	1.09e-273	742
BA000007.3_500	YP_002396538|FEATURES|acrA|multidrug|acrA	99.5	397	2	0	1	397	1	397	1.09e-273	742
BA000007.3_500	gi:1000938487:ref:WP_061182054.1:|FEATURES|acrA|multidrug|acrA	99.5	397	2	0	1	397	1	397	1.55e-273	741
BA000007.3_500	ZP_03064983|FEATURES|acrA|multidrug|acrA	99.7	397	1	0	1	397	13	409	1.71e-273	742
BA000007.3_500	gi:281599802:gb:ADA72786.1:|FEATURES|acrA|multidrug|acrA	99.5	397	2	0	1	397	13	409	4.90e-273	741
BA000007.3_500	YP_688010|FEATURES|acrA|multidrug|acrA	99.5	397	2	0	1	397	13	409	9.88e-273	740
BA000007.3_500	YP_002383660|FEATURES|mexE|multidrug|mexE	97.7	397	9	0	1	397	1	397	2.86e-269	731
BA000007.3_500	ZP_02902278|FEATURES|acrA|multidrug|acrA	97.5	397	10	0	1	397	13	409	2.13e-267	726
BA000007.3_500	gi:696364907:ref:WP_032939988.1:|FEATURES|mexE|multidrug|mexE	91.7	397	33	0	1	397	1	397	2.44e-254	693
BA000007.3_500	gi:749610452:ref:WP_040232688.1:|FEATURES|mexE|multidrug|mexE	91.9	397	32	0	1	397	1	397	4.92e-254	692
BA000007.3_500	gi:489927712:ref:WP_003831044.1:|FEATURES|mexE|multidrug|mexE	90.4	397	38	0	1	397	1	397	2.33e-252	688
BA000007.3_500	NP_459471|FEATURES|acrA|multidrug|acrA	91.7	397	33	0	1	397	1	397	6.68e-252	687
BA000007.3_500	ZP_03163985|FEATURES|acrA|multidrug|acrA	91.7	397	33	0	1	397	1	397	1.35e-251	686
BA000007.3_500	ZP_02656523|FEATURES|acrA|multidrug|acrA	91.4	397	34	0	1	397	1	397	2.72e-251	685
BA000007.3_500	YP_002848373|FEATURES|mexE|multidrug|mexE	90.2	397	39	0	1	397	18	414	3.60e-251	686
BA000007.3_500	CAR60299|FEATURES|acrA|multidrug|acrA	91.4	397	34	0	1	397	1	397	3.86e-251	685
BA000007.3_500	gi:554314182:gb:ESH50507.1:|FEATURES|acrA|multidrug|acrA	90.2	397	38	1	1	397	1	396	5.36e-244	667
BA000007.3_500	gi:749018243:ref:WP_040076872.1:|FEATURES|mexE|multidrug|mexE	87.4	397	50	0	1	397	1	397	2.16e-241	660
BA000007.3_500	gi:503835165:ref:WP_014069159.1:|FEATURES|mexE|multidrug|mexE	87.2	397	51	0	1	397	1	397	4.35e-241	659
BA000007.3_500	CP001918.1.gene1258.p01|FEATURES|mexE|multidrug|mexE	86.1	397	55	0	1	397	1	397	2.93e-239	655
BA000007.3_515	gi:896190680:ref:WP_049199932.1:|FEATURES|rosB|fosmidomycin|rosB	80.3	554	109	0	1	554	1	554	4.18e-303	830
BA000007.3_515	gi:1001786599:ref:WP_061324791.1:|FEATURES|rosB|fosmidomycin|rosB	81.6	548	101	0	1	548	1	548	4.18e-303	830
BA000007.3_515	YP_001477377|FEATURES|rosB|fosmidomycin|rosB	80.3	548	108	0	1	548	1	548	1.14e-300	824
BA000007.3_515	YP_001007250|FEATURES|rosB|fosmidomycin|rosB	80.7	548	106	0	1	548	1	548	2.17e-298	818
BA000007.3_515	ZP_04638974|FEATURES|rosB|fosmidomycin|rosB	80.5	548	107	0	1	548	1	548	2.52e-297	815
BA000007.3_515	YP_001401994|FEATURES|rosB|fosmidomycin|rosB	79.9	548	110	0	1	548	1	548	9.73e-295	809
BA000007.3_515	AAS61092|FEATURES|rosB|fosmidomycin|rosB	79.9	548	110	0	1	548	1	548	1.38e-294	808
BA000007.3_515	gi:740410309:ref:WP_038243756.1:|FEATURES|rosB|fosmidomycin|rosB	78.8	548	116	0	1	548	1	548	7.96e-294	806
BA000007.3_515	YP_001605795|FEATURES|rosB|fosmidomycin|rosB	79.7	548	110	1	1	548	1	547	5.13e-292	802
BA000007.3_515	gi:544012122:gb:ERK10884.1:|FEATURES|rosB|fosmidomycin|rosB	80.0	526	105	0	23	548	1	526	3.86e-284	781
BA000007.3_515	ZP_04623897|FEATURES|rosB|fosmidomycin|rosB	79.9	528	106	0	21	548	1	528	5.90e-284	781
BA000007.3_515	ZP_04612557|FEATURES|rosB|fosmidomycin|rosB	79.0	534	112	0	21	554	1	534	1.19e-283	780
BA000007.3_515	ZP_04635128|FEATURES|rosB|fosmidomycin|rosB	79.7	528	107	0	21	548	1	528	1.19e-283	780
BA000007.3_515	gi:318604694:emb:CBY26192.1:|FEATURES|rosB|fosmidomycin|rosB	80.2	525	104	0	24	548	1	525	3.05e-283	779
BA000007.3_515	ZP_04630103|FEATURES|rosB|fosmidomycin|rosB	79.7	528	107	0	21	548	1	528	4.83e-283	778
BA000007.3_515	ZP_04631861|FEATURES|rosB|fosmidomycin|rosB	79.5	528	108	0	21	548	1	528	1.13e-281	775
BA000007.3_515	ZP_04615639|FEATURES|rosB|fosmidomycin|rosB	78.2	528	115	0	21	548	1	528	7.54e-280	770
BA000007.3_515	AAC60780|FEATURES|rosB|fosmidomycin|rosB	74.6	548	139	0	1	548	1	548	2.35e-262	727
BA000007.3_516	YP_001477378|FEATURES|rosA|fosmidomycin|rosA	79.3	386	79	1	22	406	20	405	2.17e-213	590
BA000007.3_516	ZP_04621517|FEATURES|rosA|fosmidomycin|rosA	77.2	390	88	1	17	405	15	404	4.95e-207	574
BA000007.3_516	ZP_04631862|FEATURES|rosA|fosmidomycin|rosA	77.7	390	86	1	17	405	15	404	9.97e-207	573
BA000007.3_516	ZP_04612558|FEATURES|rosA|fosmidomycin|rosA	76.5	392	91	1	15	405	13	404	5.74e-206	571
BA000007.3_516	YP_001605796|FEATURES|rosA|fosmidomycin|rosA	77.5	386	86	1	21	405	19	404	8.15e-206	571
BA000007.3_516	ZP_04638972|FEATURES|rosA|fosmidomycin|rosA	74.5	404	102	1	3	405	1	404	8.15e-206	571
BA000007.3_516	YP_001401993|FEATURES|rosA|fosmidomycin|rosA	77.2	386	87	1	21	405	19	404	2.33e-205	570
BA000007.3_516	ZP_04623896|FEATURES|rosA|fosmidomycin|rosA	78.2	380	82	1	27	405	1	380	3.96e-205	568
BA000007.3_516	YP_001871501|FEATURES|rosA|fosmidomycin|rosA	77.2	386	87	1	21	405	19	404	6.67e-205	568
BA000007.3_516	AAC60781|FEATURES|rosA|fosmidomycin|rosA	73.2	388	99	4	21	405	25	410	4.81e-185	518
BA000007.3_657	YP_002041176|FEATURES|penA|beta-lactam|penA	58.7	623	253	3	6	625	2	623	6.84e-260	726
BA000007.3_657	YP_002045964|FEATURES|penA|beta-lactam|penA	58.7	623	253	3	6	625	2	623	6.84e-260	726
BA000007.3_657	ZP_02696486|FEATURES|penA|beta-lactam|penA	58.6	623	254	3	6	625	2	623	1.95e-259	725
BA000007.3_657	P74872|FEATURES|penA|beta-lactam|penA	58.6	623	254	3	6	625	2	623	3.92e-259	724
BA000007.3_657	YP_002243220|FEATURES|penA|beta-lactam|penA	58.6	623	254	3	6	625	2	623	1.12e-258	723
BA000007.3_657	YP_002146111|FEATURES|penA|beta-lactam|penA	58.6	623	254	3	6	625	2	623	2.25e-258	722
BA000007.3_657	ZP_02659083|FEATURES|penA|beta-lactam|penA	58.6	623	254	3	6	625	2	623	2.25e-258	722
BA000007.3_657	YP_002114946|FEATURES|penA|beta-lactam|penA	58.6	623	254	3	6	625	2	623	3.19e-258	722
BA000007.3_657	YP_002215174|FEATURES|penA|beta-lactam|penA	58.4	623	255	3	6	625	2	623	3.19e-258	722
BA000007.3_657	YP_216904|FEATURES|penA|beta-lactam|penA	58.6	623	254	3	6	625	2	623	4.52e-258	721
BA000007.3_657	ZP_04656349|FEATURES|penA|beta-lactam|penA	58.3	626	251	4	6	625	2	623	1.29e-257	720
BA000007.3_657	YP_002226185|FEATURES|penA|beta-lactam|penA	58.4	623	255	3	6	625	2	623	1.83e-257	720
BA000007.3_657	ZP_02346204|FEATURES|penA|beta-lactam|penA	58.4	623	255	3	6	625	2	623	2.60e-257	719
BA000007.3_657	ZP_03164918|FEATURES|penA|beta-lactam|penA	58.3	626	251	4	6	625	2	623	3.68e-257	719
BA000007.3_705	NP_415222.1|FEATURES|kdpE|aminoglycoside|kdpE	98.7	225	3	0	1	225	1	225	1.98e-160	441
BA000007.3_738	gi:447201641:ref:WP_001278897.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.9	196	63	0	5	200	1	196	2.12e-96	277
BA000007.3_738	gi:447201640:ref:WP_001278896.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.9	196	63	0	5	200	1	196	3.01e-96	276
BA000007.3_738	gi:938466753:ref:WP_054627812.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	3.01e-96	276
BA000007.3_738	gi:1021747353:gb:KZO85247.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.9	196	63	0	5	200	1	196	3.01e-96	276
BA000007.3_738	gi:915954384:ref:WP_050939464.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	4.28e-96	276
BA000007.3_738	gi:447201650:ref:WP_001278906.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	4.28e-96	276
BA000007.3_738	gi:447201651:ref:WP_001278907.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	4.28e-96	276
BA000007.3_738	gi:485791166:ref:WP_001413069.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	4.28e-96	276
BA000007.3_738	gi:693209755:ref:WP_032328790.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	6.07e-96	276
BA000007.3_738	gi:447201648:ref:WP_001278904.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	6.07e-96	276
BA000007.3_738	gi:447201644:ref:WP_001278900.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	6.07e-96	276
BA000007.3_738	gi:447201638:ref:WP_001278894.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	6.07e-96	276
BA000007.3_738	gi:447201645:ref:WP_001278901.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:835804111:ref:WP_047662791.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.3	196	66	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:447201625:ref:WP_001278881.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:447201627:ref:WP_001278883.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:486160987:ref:WP_001524598.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:447201622:ref:WP_001278878.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	67.3	196	64	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:447201637:ref:WP_001278893.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:487032971:ref:WP_001625114.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	8.62e-96	275
BA000007.3_738	gi:835822517:ref:WP_047669155.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	66.8	196	65	0	5	200	1	196	1.22e-95	275
